Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
6.880915432621475e-07,1.5227578398278262e-07,1.6269482677100125e-05,0.0008734877101110794,0.13831165934124398,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,1.6860624412750022e-05,2.787369962769353e-10,7.34066343750492e-08,1.9617402364140617e-09,1.113324169607546e-10,3.0115028709395123e-10,1.8830092758096397e-09,9.698784234236203e-11,1.0767707890211964e-08,6.907105397354051e-08,0.3333333333333333
1.0122269931038352e-07,5.039835350051763e-07,9.123662522210318e-06,4.3291611310394425e-07,0.17231335155943187,0.3103157706594042,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,6.131981211317271e-10,1.1182143037888543e-08,5.472007335785368e-06,5.3780067556054415e-09,4.973901415630534e-11,5.711203755567235e-09,2.412667670691329e-09,3.8506811878943745e-10,4.86607646913282e-08,1.4462041375687028e-09,0.6666666666666666
1.8731119276791685e-08,3.5716443352980677e-06,1.0063799080728682e-07,0.00010286838337864357,0.08911247576218427,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,5.629502718164968e-08,9.811964024954099e-13,1.3478681600682898e-05,1.7422534186397786e-09,5.279800777036612e-11,7.932354671946544e-10,2.7845566228317906e-10,3.245513386264076e-11,2.6995761908584973e-10,3.203607023870842e-11,1.0
0.00018474870494148617,3.687026324620897e-08,3.850045094294242e-11,8.314769848244043e-05,0.15437922659189918,0.21008987460229178,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,9.343288139284024e-08,8.304841324885725e-09,5.055813088123336e-06,4.5844869533590495e-10,2.2785843638484852e-10,5.468100528461266e-12,7.089705306206708e-08,1.5589727035879824e-09,3.871430591933629e-06,2.6274261409434162e-08,0.0
2.230343012183288e-06,2.409940454288997e-06,2.8113510397008355e-08,2.998516342001592e-05,0.09946460928594043,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,7.407967557193762e-05,8.38630885905988e-11,0.029591754937938954,4.369702533490577e-09,4.284461424684179e-11,5.44309099658348e-09,8.235411939344219e-10,9.174880511569224e-11,6.91610278536425e-10,7.737708191593299e-10,1.0
0.00011197831345633754,0.00018042047253688642,1.2324831061897711e-06,4.1607291544203404e-06,0.09946460928594043,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,1.3847085198088591e-09,5.2469210924110595e-08,0.000875613919904767,2.718600037386435e-09,1.2175928524513722e-10,4.440315476067354e-10,9.256322082345184e-10,2.8461449683936625e-10,5.128020270886609e-09,2.553275947082492e-10,0.6666666666666666
2.580586340054161e-06,4.322401286750784e-07,4.6801326916756105e-09,0.0013509722820679634,0.13831165934124398,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,4.920750807821458e-09,5.327115209266872e-11,0.0039177599574547525,1.961740236414048e-09,1.113324169607546e-10,3.0115028709395123e-10,1.8830092758096385e-09,9.698784234236203e-11,1.0767707890211964e-08,6.907105397354051e-08,0.3333333333333333
8.099687418401278e-06,0.0014375854845961997,4.75542265819342e-09,8.217052071724846e-06,0.09946460928594043,0.3103157706594042,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,1.0085698832207736e-09,9.592811982117617e-07,1.61213977860916e-05,3.0945407239977183e-08,7.745163813731421e-10,1.1667797054908486e-09,1.2827681465378695e-07,3.177191933895028e-09,1.0532349475486772e-09,3.4889587019368495e-11,1.0
3.890839587498137e-06,0.0005328922692144255,3.2019528349354725e-05,5.957302974114795e-07,0.11101934270633866,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,1.0230840176659635e-07,1.9451256712771086e-14,0.00043707421633919333,3.724483203292226e-10,2.579720424510619e-11,2.2480353959522797e-10,1.3698717798238335e-09,6.94535888858818e-11,7.064460849432802e-11,2.0322280634868137e-11,0.3333333333333333
1.1312043630957223e-07,4.108980628698204e-08,2.6204380470209515e-07,1.081307310417946e-06,0.17231335155943187,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,5.6504810171729794e-11,1.8533886354252882e-05,9.191482469268984e-05,3.0610662274813215e-09,3.91755996220406e-11,3.364974244728584e-09,1.535331487701486e-09,4.560673272128937e-11,5.522909505584958e-09,9.439260960343049e-11,0.6666666666666666
5.00144473845137e-06,9.428834143747693e-07,2.1164506591586661e-07,5.906108797910874e-07,0.09946460928594043,0.3103157706594042,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,3.9753978784681324e-09,1.4858721374277421e-07,1.7340777941408455e-06,3.0945407239977183e-08,7.745163813731421e-10,1.1667797054908486e-09,1.2827681465378695e-07,3.177191933895028e-09,1.0532349475486772e-09,3.4889587019368495e-11,1.0
9.433896085915368e-08,1.6587321081222518e-05,0.000505718506656799,0.0003844767942765599,0.08911247576218427,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.000727591881202605,1.8008010984599176e-11,1.4046486741939256e-10,2.903665845791461e-07,5.3780067556054415e-09,2.7253729538712246e-10,3.8393041662446126e-10,8.958328024156867e-09,2.4162079721507524e-09,3.0508049770172327e-09,2.153317988602342e-08,0.3333333333333333
1.5481548371670584e-06,7.328131925340682e-07,0.0001539548784034079,5.359454370766223e-06,0.007941023434106971,0.05364255978013393,1.0605354797544867e-06,0.0008874833342791698,2.3799818829120225e-11,1.2211820623413363e-05,1.390298468173639e-07,2.0591073594541428e-07,4.0780540434417745e-06,6.187885078855725e-07,5.746842515542255e-10,2.4251027561131433e-07,4.409573711805863e-09,2.925490589140168e-10,1.2402309798534642e-11,4.2147450597450796e-13,0.6666666666666666
1.0813847626308267e-06,1.4731908484338306e-08,1.6496803978562622e-06,0.0001994342818825845,0.007941023434106971,0.05364255978013393,1.0605354797544867e-06,0.0008874833342791698,2.3799818829120225e-11,1.2211820623413363e-05,4.046656660903272e-08,5.384290011970446e-09,9.134225481390042e-05,2.257360449067775e-07,4.80472463071718e-10,6.315358745050491e-08,4.312615924741036e-09,6.387083975559989e-11,6.444735765350082e-12,8.022249571137204e-13,0.6666666666666666
2.0229885574021418e-05,1.3967641043244697e-06,2.5862153469615174e-06,1.6682465272856193e-05,0.007941023434106971,0.05364255978013393,1.0605354797544867e-06,0.0008874833342791698,2.3799818829120225e-11,1.2211820623413363e-05,6.463406376444175e-07,2.551546763216044e-07,1.3936480630345642e-07,1.9462460304230922e-07,8.470538075531467e-10,1.9929813678414883e-08,8.762620391681872e-09,1.9279382724959855e-12,7.26697840106168e-10,3.743813090362714e-13,0.3333333333333333
3.374900319887932e-06,3.6963500981356734e-08,8.650520973807614e-10,2.8406165621606235e-08,0.7191339663487701,0.3771405311536152,1.681307462497814e-05,0.0008874833342791698,3.4099922154466674e-09,0.00013931628269312862,2.3312265415417e-11,4.85954277196307e-06,5.509617485551278e-08,4.7763491207814964e-09,4.827663481982782e-11,4.944010841859172e-09,7.320609420545478e-10,6.94535888858818e-11,3.337370048636178e-11,3.0985617795356158e-12,1.0
0.00010304146319562584,8.341110490739141e-07,5.429112577685215e-06,2.9577388573796473e-06,0.007114531989759253,0.01369662126462043,1.0605354797544867e-06,0.0008874833342791698,3.4099922154466674e-09,0.00013931628269312862,4.737778395803566e-13,2.3712442858433245e-06,6.846017499761682e-06,1.5813692004896503e-07,3.0563039230131336e-09,1.7154213249388243e-09,8.834467742980633e-10,1.5525624240673404e-10,4.0121947958580156e-10,2.4648752372664265e-12,1.0
4.50305362857195e-05,2.50339551166116e-07,9.232887166554893e-07,1.3215853606312015e-07,0.007941023434106971,0.007629828593321715,1.0605354797544867e-06,0.0008874833342791698,3.4099922154466674e-09,0.00013931628269312862,1.8932410005144698e-05,1.3955966969370424e-11,4.5876806774280263e-07,3.187696261052131e-08,1.4563406681654635e-10,1.8103331498617816e-08,5.039464377426709e-11,2.58030971969825e-11,4.078702607064e-11,2.2436546196969594e-14,0.3333333333333333
9.351546679128632e-05,1.3377625593729354e-06,3.844767267334285e-05,4.207892008836355e-09,4.53366836795073e-05,0.00018757425589877955,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,8.240213308273697e-06,8.545903336774282e-08,1.1985683557107122e-12,0.00042930408587021245,6.187885078855725e-07,2.89298522417631e-10,7.323291482503263e-07,1.0395647235768324e-09,1.0540417659009493e-10,1.3788319997361605e-08,1.7643573307242372e-10,0.6666666666666666
0.00026978198130864895,1.7777252451851863e-09,2.2213203376156286e-07,3.2357561884370265e-06,0.13831165934124398,0.5570599387265667,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,5.022769809720225e-12,7.029707688258771e-10,1.1275976277713396e-09,4.2081782028571857e-07,2.0933937092069888e-11,2.6905050970320914e-05,4.312615924741036e-09,1.4758660956323069e-09,8.621437365648381e-12,1.4292623733751928e-12,0.0
0.0001709917700587512,2.4377046507814587e-08,0.0018266481035430714,1.5848336573029783e-05,0.15437922659189918,0.5570599387265667,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,4.391542028360383e-08,7.1195160152072315e-09,1.0028371023234091e-06,7.234911842893646e-09,2.670371808122603e-12,1.0251450297438126e-06,3.891011805375827e-10,7.971702023038377e-12,3.5091903483144846e-11,7.720164432222966e-12,0.3333333333333333
8.585716998467123e-07,2.6416559109765967e-09,2.533581646548724e-08,1.1603561712363476e-05,0.15437922659189918,0.5570599387265667,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,5.8798909169004775e-08,6.424022046551665e-11,3.435701756202162e-05,5.942533555037793e-08,1.0538131325831019e-11,3.4079628946762937e-06,7.857402753263963e-10,1.2106189480734305e-10,6.890659050827794e-11,2.5516036387115617e-11,0.3333333333333333
2.6252122726034394e-07,0.0005488144869115556,1.0244952347918138e-06,0.0003819565679104356,0.13831165934124398,0.4583556278616446,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,3.606976725030852e-08,0.0004284496189152093,8.576264416729276e-06,4.1629708624702246e-08,5.9774293618577665e-12,4.770603914613322e-06,5.038212418010414e-09,3.7416015426794305e-11,4.622279640670196e-11,1.0264052839185666e-11,0.3333333333333333
2.0739097146599747e-05,2.0312510432079096e-07,1.9647288924033036e-07,6.477889058002322e-05,0.12391638118735082,0.3771405311536152,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,9.161367648912486e-07,5.853379695226202e-07,0.0034401202305897553,2.916317007958709e-08,9.077401598454772e-12,1.3677153784674247e-06,6.214227533385943e-08,3.6448548129951886e-10,5.535221730739038e-10,3.677922228768806e-12,0.3333333333333333
1.0660248085044252e-08,1.4703049995890648e-10,6.930624631591668e-05,2.0231110788564324e-06,0.12391638118735082,0.3771405311536152,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,3.225874140313413e-08,2.826248410972506e-11,4.0885936928593925e-06,1.260889867514615e-06,7.331273573387819e-11,2.1158852486049166e-05,9.785562425426512e-09,2.6230633899689495e-09,2.405674502193267e-11,2.700977535324102e-11,0.0
2.2762681616841433e-05,5.583387617401343e-11,3.832152323153633e-06,2.724203634347968e-06,0.1923308709096615,0.8228120492373259,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,9.626127801460866e-08,5.738228385028736e-12,7.648266200900064e-07,2.0048337980207168e-07,2.2221400480078007e-11,7.351712644050593e-06,4.927607383634824e-09,1.8320684019864879e-10,7.967941850630238e-12,1.6652204470624275e-11,0.0
2.1320765839282142e-07,3.37335679471872e-08,1.3433091579652982e-07,2.7572214189174802e-05,0.1923308709096615,0.8228120492373259,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,8.29537504156326e-11,2.922874504193357e-09,0.0005092566567096197,1.271077756253788e-08,1.5076057657535595e-11,1.5736623244904155e-07,3.516373760185168e-10,5.710558383130472e-11,2.385030341796866e-10,2.843898140227465e-12,0.3333333333333333
1.4056838942924178e-07,2.099491286815433e-07,4.2816215149030583e-07,2.1229627700329847e-05,0.1923308709096615,0.8228120492373259,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,2.38754274701641e-07,2.658819211901913e-09,3.0371129432896134e-06,3.0041074911256767e-08,2.4302567955538362e-11,2.9390342483331227e-07,3.6090131070380016e-09,3.2655060680216897e-10,1.8158352933863965e-10,4.471069984970912e-13,1.0
7.453503094078644e-07,1.5231579592702255e-06,1.392474011290548e-05,3.566186212315126e-07,0.21467381106772335,0.6770196676220939,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,1.5400162142752866e-06,5.260643594409936e-10,7.577302615327195e-07,7.53385067644529e-08,4.827663481982782e-11,4.31671208589271e-07,4.217763014270217e-09,4.929935857472958e-10,2.943219125879166e-11,5.655359983844608e-13,1.0
2.3583406379701802e-08,7.591468269654097e-06,0.003274685652672402,2.797132252379174e-06,0.1923308709096615,0.5570599387265667,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,1.9306147884765762e-08,6.187618922923649e-09,4.270316776614392e-07,3.187696261052131e-08,8.0560052643054e-12,1.8247612606939978e-06,7.857402753263963e-10,4.691024032341174e-11,3.624132349783441e-12,4.604802199208444e-13,0.3333333333333333
1.897970706840464e-07,3.7194817411768607e-10,2.4083586320879103e-07,3.1773514030539084e-06,0.11101934270633866,0.3771405311536152,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,3.057658287736067e-09,4.277832470980231e-11,4.0507506449286004e-08,2.440901335915881e-08,8.768804670195341e-11,2.7900014123984973e-08,2.9434647688018954e-08,1.3594314855838636e-09,4.508122701879961e-11,1.9256059492469747e-13,0.6666666666666666
2.353294468248587e-09,3.026044698924301e-05,1.5157639491290602e-07,6.770715891413731e-06,0.11101934270633866,0.3771405311536152,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,9.225595946816388e-10,1.931875993915011e-09,0.00019610326758738066,5.1235176081531783e-08,1.6488027364535295e-11,1.3677153784674247e-06,1.0074962530441737e-07,5.20805822911244e-10,3.1271923959762305e-09,3.0112496169706094e-12,0.3333333333333333
3.777152877705707e-05,1.8653779009480528e-07,8.305972471904575e-08,8.747260388064959e-06,0.11101934270633866,0.3771405311536152,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,1.724246869014496e-09,6.594244322242582e-13,3.328264761028703e-07,3.6573188181655066e-09,4.569498198454581e-12,1.429466065609248e-07,3.699582105363013e-10,1.3509331367262908e-11,2.324178570693025e-09,1.747620211148201e-12,0.3333333333333333
7.506655816805784e-06,4.4903001629302264e-05,2.7921746740675248e-05,3.2853654579136065e-05,0.08911247576218427,0.3103157706594042,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,1.5263545616161632e-07,1.559795391669243e-07,2.4783687978904443e-06,1.0440089996440968e-07,3.690585340738143e-11,1.128553441906965e-06,2.255314046859893e-09,4.929935857472958e-10,1.8158352933863965e-10,1.2889338320595278e-11,0.6666666666666666
1.0500073765424591e-06,3.054524844908995e-06,4.6434640686068247e-10,3.6530543289952715e-06,0.08911247576218427,0.3103157706594042,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,4.058050978578876e-07,3.2391631862290595e-07,2.2768950053588835e-05,1.3893599462261881e-08,6.537266161768723e-12,6.979717977266419e-07,1.1306143428875034e-10,6.1336404060493555e-12,2.886316759819249e-07,1.0279746006577556e-10,0.3333333333333333
2.1229559195117923e-07,3.7591103593571743e-08,4.632114934352555e-06,4.825133452503232e-06,0.08911247576218427,0.2553315522552553,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,1.8018679927868145e-07,1.2242787637388875e-09,0.0015973933226508248,2.3695695466747385e-08,2.5918541031262007e-12,7.713595700773562e-06,6.500886299820503e-10,1.9869543048449687e-11,1.72733183773618e-09,2.7761964358654664e-13,0.0
3.4409600508286734e-06,5.924180034448579e-10,4.298683333912998e-06,0.00011272637140799409,0.08911247576218427,0.2553315522552553,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,5.745293037698819e-07,1.3404140564627191e-05,8.967770945939524e-07,1.7285231193364372e-07,2.994841050181596e-11,3.751730010893552e-06,9.785562425426512e-09,4.417341819502037e-10,7.089371769166754e-10,4.471069984970912e-13,0.6666666666666666
5.485011350414576e-07,0.00025323105470457304,0.00016553272832526774,6.108807848212588e-06,0.21467381106772335,0.6770196676220939,4.242044462915856e-06,5.828822452589065e-07,3.4099922154466674e-09,0.07232458858844709,5.134076689527809e-11,4.5695342309897694e-10,1.41014436648303e-07,1.869059662403251e-08,6.7352964108264385e-12,1.0251450297438126e-06,2.822741739167527e-09,9.698784234236203e-11,1.484399935207882e-11,1.3887365696660694e-12,0.3333333333333333
